Date,BTC Price,BTC Max,BTC Min,BTC Vol,ETH Price,ETH Max,ETH Min,ETH Vol,XRP Price,XRP Max,XRP Min,XRP Vol,LTC Price,LTC Max,LTC Min,LTC Vol
20170409,1190.5052,1202.25313,1172.4,5171290.25,1260083.96,44.8306544,45.4773759,43.7257894,852447.505,0.03537,0.0374,0.0331,1146305.84,10.3530001,11.3199998,10.353
20170410,1214.94947,1227.32926,1180,6864642.32,1124149.08,43.8377771,44.8316544,43.1566787,612420.996,0.0339,0.035568,0.032769,3477224.63,9.15,10.5,8.951
20170411,1210.88915,1228.99999,1202,4604994.36,1167863.63,44.21051,44.7499,42.9635405,624480.416,0.03477151,0.03633668,0.0336,1773156.51,9.82000055,10.41,9.15
20170412,1231.99999,1246.17325,1206.25497,5395288.94,1276721.57,43.869,44.5,43.72,637738.809,0.03316417,0.0352,0.03237096,2549211,12.1549999,12.39,9.53
20170413,1205.92,1240,1180,8300435.3,4749993.29,48.555,49.3,43.81,1093389.06,0.03466805,0.036,0.03300001,3076449.56,11.5199999,12.33,11.258345
20170414,1200.19999,1210.99999,1160.99998,7552147.04,4244006.84,49,51.388,47.9493135,839927.453,0.03490758,0.03602525,0.03429177,1636521.06,11.240016,11.5719,10.7699835
20170415,1206.83345,1221.73333,1185,5278844.38,2420967.25,49,50.1949999,47.5,493639.594,0.03485,0.03528599,0.03392106,1824857.97,11.55,12.5,11.16
20170416,1208,1218,1185.99999,4777012.96,1556868.51,49.484335,50.82105,47.90507,429370.824,0.03431,0.03510623,0.03415,1027167.55,11.8154582,12.1393989,11.46
20170417,1208.36604,1217,1201.11,3256393.5,432360.221,49.1525894,49.8124545,48.75,353690.184,0.03377877,0.0345106,0.03350616,1018508.52,12.45,12.6638196,11.76
20170418,1266,1270,1206,10166463.8,2050893.97,50.27098,50.449,49.0422759,675792.347,0.035499,0.03563834,0.03368001,3576212.63,11.5500001,13.1,11
20170419,1266.8,1279.99999,1253.65295,7688809.85,4377063.43,52.6809966,52.803,50.270819,731575.575,0.0339,0.0355,0.03259668,1913092.27,11.4712499,11.8399999,11.05831
20170420,1266.9,1293,1257,5983907.5,3882085.98,50.86,52.799,47.8,862146.708,0.03111,0.03421604,0.02950001,1776088.33,10.8625131,11.49,10.5209999
20170421,1313.51,1328,1266.5,9110564.95,2111026.5,52,52.2281798,50.4,1177021.99,0.0313,0.0338,0.028,2234209.49,11.997,11.9999999,10.826351
20170422,1320.667,1334.99999,1308,6180984.22,1416152.59,51.2000801,52.0154617,51.008863,1852377.39,0.035295,0.03673,0.031,3637174.62,13.4389495,13.6622026,11.8804101
20170423,1347.19,1354.1,1291.63403,8339064.55,1225257.93,52.5980699,52.9038,51.2000801,865847.46,0.0347,0.03545218,0.03325,6673687.23,16.67,17.1999999,13.249995
20170424,1330,1366.9,1328.46,7495040.64,1815285.76,53.058365,54.28,51.8500001,460036.957,0.03415973,0.0349,0.0339,4844801.25,15.5999999,17.3535,15.55
20170425,1355,1356.19999,1325.95555,6918750.04,1238416.51,53.7,54,53,979747.86,0.03575674,0.0367,0.03331,2439106.02,15.9,16.3346346,15.1000001
20170426,1376.61133,1380.81459,1348.4,5770856.08,860423.415,54.0377233,54.33,53.5,511339.236,0.03532968,0.03625414,0.03452003,1993454.01,16.4592323,16.99,15.3925
20170427,1412.10676,1418.88882,1373.77892,8130650.43,3672933.41,60,60,54.0169303,899966.828,0.03565191,0.03656498,0.03462998,3288424.33,15.95,17.2406998,15.9
20170428,1426.12454,1450,1396.83256,12502588.1,7636944.63,72.59993,73.26,59.9300899,2439922.56,0.0418,0.0484,0.03465,3782993.63,15.4814834,16.3640117,14.1739004
20170429,1406.47322,1429.69655,1369.54757,11712397.4,6325568.46,73.22633,77.5611921,66.01,4382164.38,0.05507062,0.0633798,0.04110003,1163228.46,15.7387809,16.013343,15.100002
20170430,1426.27564,1438,1404.12034,9678192.1,3448012.99,75.2463127,75.970257,71.1784599,3449426.75,0.056099,0.062,0.05109712,2203702.95,17.2,17.5,15.6209162
20170501,1461.396,1466.88882,1402,11248038.3,6138003.21,86.2542483,87.8677261,74.2397867,2274870.89,0.06070037,0.0622,0.053,1511387.14,17.6017905,17.63999,16.58
20170502,1543,1585.16,1446.31137,18318573.8,8455827.92,84.1060581,87.48,77.30049,2286329.46,0.05821243,0.06118996,0.05321365,3037495.42,17.3509994,17.7999999,16.102
20170503,1557.29575,1615.0238,1510,11877346.6,3561553.06,82.1527999,84.44838,79.7235001,1288042.11,0.05815811,0.05998897,0.05507127,1659097,19.26,19.45,16.55
20170504,1608.27987,1628.88882,1545.3094,16707949.2,4488919.47,90.1999999,92.6025154,81.941463,3233551.28,0.06950001,0.071485,0.05738299,9245756.09,22.5278303,24.3648657,18.505
20170505,1642.99999,1699.13,1515,28768433.5,9153274.91,99.24979,101,88.88,8621799.66,0.092954,0.0945051,0.06850004,8655124.8,27.071452,27.4,21.6972413
20170506,1567.56503,1661,1454.12233,30992262.8,8770564.69,92.121698,101,85,9336491.94,0.09851002,0.11,0.078,7353784.49,26.3644983,29.5,23.6062287
20170507,1577.45966,1629.48,1550.04076,21668144.1,2936258.36,94.7,96.9900005,90.5001,4836924.04,0.109472,0.10894836,0.09450005,5822430.31,31.0004725,31.5809101,26.1600747
20170508,1675.64969,1690,1568,39033113.5,6267421.74,92.1133164,98.7488691,88.5,16113286,0.187111,0.22,0.109,5695645.13,29.7381988,32.5198133,28.4288151
20170509,1769,1775,1643.73278,30086798.3,5786060.69,80,93.1109999,79.51,17230961.7,0.132,0.24999999,0.129,3855390.2,25.5,31.0706282,24.5
20170510,1750.36214,1813.8,1702,29625534.4,5981958.31,89.4640235,91.44,70.5,7236594.58,0.180983,0.201,0.13366204,7984675.62,38.8300245,38.856835,23.6400002
20170511,1880,1896.99999,1749.90071,20100058.9,3027125.53,89.0981975,92.25,86,4175773.7,0.17598139,0.193122,0.165,9774233.81,31.5,39.185428,28.0447939
20170512,1819.61303,1900.99899,1759.55437,22175380.2,2362494.23,91.08807,92,87.43,4687970.32,0.19352,0.19834841,0.174,4019356.55,30.7395544,34.0946361,29.3
20170513,1723,1858.85794,1651.9547,24861343.2,3183179.82,87.99994,91.98993,85,6334944.88,0.21399999,0.215649,0.18600001,3694827.16,27.21,30.9981024,25.5
20170514,1846,1849.24686,1723,10169491.9,1076638.07,90.74993,90.992442,87.1159902,2556565.71,0.22105001,0.228755,0.203,1832064.54,30.400581,31.1,27.21
20170515,1776.99999,1855,1766,13071776.3,1834314.28,91.4,91.83,88.09652,4866165.59,0.24169999,0.254,0.20962611,1657921.15,28,30.5498481,27.7094243
20170516,1735.00001,1786,1719,21579469.7,3427701.17,92.2943998,95.1829999,91.1752869,11347427.7,0.302862,0.325744,0.2312233,4922405.28,24.0212792,28.2988661,23.2
20170517,1853.9395,1891.8,1735.00001,25278130.3,3960431.6,88.59116,92.50969,84,19630302.4,0.42,0.43453229,0.296132,4843467.05,23.6493357,25.9899999,20.77
20170518,1882,1899.96,1834,19463227.1,3201967.55,96.83,96.9000001,87.40007,13205845.6,0.35075099,0.42399999,0.31,3580304.66,26.2,27.0999999,23
20170519,1972.85471,1977.88899,1860,18459423.2,7709316.03,113.140409,113.822376,93.46,8622207.63,0.35107767,0.38369999,0.33999991,4290025.39,28.006,29.9,25.67
20170520,1995.2438,2000,1925.99999,18781478.4,8234665.15,123.403306,129.95,110.7,8738597.14,0.32385001,0.3639316,0.28618818,2016250.1,27.8897066,28.6799999,26.2
20170521,2053,2084.99999,1959.94713,17960944.7,4738917.46,130.047498,130.047498,121.351996,7288735.53,0.35499999,0.36972,0.319,1331838.13,26.302,27.8897067,26.301
20170522,2155,2160.44,1985,23904087.7,10305445.3,167.362386,167.746393,128.697878,6652552.14,0.297462,0.357,0.2907567,3541004.34,24.1207297,28.899,23.98
20170523,2140.16898,2229.19999,1975.1912,31198289.2,14316878.9,163.335533,183.47,138.35,6282744.68,0.2929,0.3287,0.262,2544991.71,26.97,26.97,21.7218232
20170524,2294,2320,2105,25571926.6,9459597.31,181.8,186.849999,152.396612,6220568.18,0.32248188,0.3479,0.29245801,5311813.28,32.75,32.7999999,26.515
20170525,2467,2510,2220,43071923.5,12509754.7,184.87396,194.8,168.746075,9912300.38,0.287,0.33149,0.2006,5565460.19,30.6,34.6,27.0847905
20170526,2385.00644,2698.36062,2075.05493,65450454.8,18012181.4,178.321147,205.8,141,8140030.32,0.29275,0.32,0.21,4689793.08,28.966666,34.1299123,24.1016259
20170527,1929.3125,2484.45555,1812,82968991.4,23699655.5,133.99654,186.604439,120.106487,9233148.88,0.20710697,0.30800001,0.171397,6787322.04,21.0468312,30,18.65
20170528,2134,2134,1538,78198448.5,29734885.2,169.138448,171,100,12568990,0.23169996,0.2362,0.12,3744028.9,24.65,24.9,15.5
20170529,2080,2196,1850,45740739,16713053.3,161.923949,172.550339,139.05,5313960.92,0.20901264,0.235821,0.18013818,2668685.43,23.737757,24.95,19.6
20170530,2239.93239,2284,2069.06949,35806343.9,24465210.9,212.6,215.598577,159.607891,6023572.58,0.22399999,0.2375,0.20901264,2588796.13,25.80541,26.1399999,22.9949975
20170531,2099.66103,2261.95,2005.93937,43890575.5,36262536.2,207.010669,230.2,187.50007,5114545.73,0.21494213,0.22900001,0.1785,2411319.12,23.4388126,26.0306,21.8172938
20170601,2325.77999,2325.34026,2083.43737,31993481.4,19952680.4,222.482776,227.2165,207,9686735.38,0.309,0.3099,0.20342404,2097366.87,25.9979999,26.0001999,23.1
20170602,2326.85693,2368.55663,2196.05999,33773110.8,16207765.3,212.709999,224,200,14492334.6,0.293,0.329,0.265,3447659.77,27.19,28.803485,24.2053194
20170603,2395,2413.92321,2267.92994,23445802.4,5990462.42,213.95,218.709408,208.5,5567335.61,0.28435489,0.3,0.264,1789112.47,26.5,27.3999999,25.25
20170604,2447.80318,2482.25,2374,24432321.2,7454692.14,224.6,231,210.25,3607823.61,0.275,0.29,0.26,904625.293,26.0999999,26.8607301,25.759641
20170605,2505,2535,2425,17995144.2,9835059.8,238.342757,246.07993,224.15028,3379651.91,0.2854,0.30223215,0.27315746,2151209.27,27.87,28.979,26
20170606,2759.6,2799.99,2477.48999,47438740,11197484.1,251.10001,258,232.001,4388437.61,0.2822573,0.2917,0.26697684,5726649.26,29.339999,30.8899999,27.4901259
20170607,2790.70516,2894.99999,2652,64316693.3,14312182.5,258.500813,265.614569,246.74858,5125389.43,0.27818573,0.29,0.27,3583011.84,29.5091989,30.8749999,26.9999999
20170608,2730.1,2826.1464,2558.9,52813831.5,11371123.2,255.02484,261.97753,240,6533875.1,0.28,0.29899,0.26330003,1698263.58,28.75,29.8999999,27.4
20170609,2790.42356,2830.42858,2656.42618,27126487.6,6483322.5,261.98993,262.87951,248.00031,3551198.48,0.29059954,0.29511111,0.27819981,2726943.18,30.1103818,31.4896567,28.01
20170610,2793.77807,2850.99999,2785.0009,23555035.1,11320238.7,284.855,290.718986,260.7,2080743.65,0.2748,0.29060003,0.275,1380542.74,29.2724988,30.351,29.27
20170611,2826.14967,2906.16026,2760,31841906,24908299.7,340.8,342.999999,283.5,4178619.82,0.26399993,0.2783,0.25,1301830.63,29.440639,29.999,28.4399906
20170612,2887,2977,2806.09,32548676.8,17777600.7,360.23107,365.36,321.473219,3396507.44,0.26300001,0.28000067,0.25638326,3416720.41,31.1285467,34.34,28.93
20170613,2680,2893.11451,2300,97033058.7,74211736.5,376.523783,408.1287,299.713975,6893823.36,0.25,0.2641413,0.21679992,4015624.63,29.1,31.130447,24.6542978
20170614,2642.44689,2750,2566,32720939.8,18006841.5,370.999999,391.040226,341.783667,2742998.14,0.25106191,0.27553323,0.237677,2007367.21,29.4249,31.0999999,27.5184283
20170615,2352,2675,2115,83004797.7,47116349.8,324.8799,377,280.1,7128382.54,0.24602325,0.29888,0.22,5072322.9,27.237514,30.1745201,24.9414223
20170616,2376.82063,2429.99999,2012,91540288.4,65325107.3,332.5,343.516574,258.3,5336951.46,0.2419,0.24999998,0.20182323,5449600.95,29.461305,30.2999999,24
20170617,2453,2480,2318,38523254.7,20573145.5,347.8,354.999999,328.550405,2148874.6,0.246529,0.25134084,0.23390008,13249356.2,37.9000199,39.087844,28.585532
20170618,2421.2,2640.44856,2423.77227,43407502.8,15273533.1,339.999999,376.89,341.71324,3326724.91,0.2403,0.262005,0.2403,20113193.6,38.5,47.55,36.4
20170619,2563.94925,2596.34215,2408,37813784,15476087.3,359.49,368.0569,335.9,4617921.03,0.2670374,0.2762,0.2356569,14386644.3,46.8566707,47.8295697,38.28
20170620,2599.88206,2620.35888,2481.49782,27963304.8,9002400.9,359.41028,365,346.078901,4539985.69,0.30899998,0.30932472,0.2573063,11572688.8,47,49.8888888,45.2266306
20170621,2708.12186,2785.52657,2563.73,42514404.6,18041234.9,337,367.063289,321.051571,8391103.17,0.29497681,0.32086483,0.28510031,7222906.04,43.3654485,47.1,40.8
20170622,2600,2726.65098,2541.20794,37678688,24281983.7,308,344.5,290,4707667.57,0.26359482,0.30479999,0.25033001,5453336.71,44.048,45.5,41.5143504
20170623,2684.99999,2714.81657,2569.33538,18261863.7,7858823.08,325.999999,331,306.629593,2471525.08,0.277888,0.284119,0.25611566,4410926.82,45.90756,48.1,43.7029281
20170624,2670.94799,2720,2650,13126178.1,4401252.33,324,330.595499,321.5,2972827.01,0.29297295,0.3,0.27500071,2209222.05,43.9999999,45.9749459,43.4345144
20170625,2518.08384,2674.99999,2431.69446,40488785.7,17298911.1,298.300379,324.495503,284.374254,3671235.81,0.27161007,0.29638,0.26,3750756.51,41.8682787,44.6314005,40
20170626,2382,2602.08518,2358,45029154.5,28771069.8,251.899859,307,251.2,2508351.42,0.24358993,0.27628,0.24132,4969427.55,37.6,44,37.25
20170627,2329.99999,2463.08758,2192,76914761.2,55347748.1,231,263.549615,206.24,5157041.27,0.23199995,0.26004989,0.21,6970742.01,35,39.0000002,32.7000001
20170628,2475.03537,2515.99999,2168.333,58889497.1,48413147.4,276,280.923054,204,3700624.14,0.25100001,0.2575,0.21,5252927.04,38.9279666,39.8999999,32.3732287
20170629,2506.887,2560.79,2428.88415,31902377,35553726.6,307.1534,318.5,268.6,2629842.44,0.25931971,0.26652409,0.24700009,5337245.17,40.74,42.5562872,38.42
20170630,2443,2539.57837,2398.96222,31387160.9,34523109.6,284.69118,307.899929,275,2277048.81,0.24865084,0.26000001,0.24000071,3261301.69,38.7477388,41.0948537,38
20170701,2432.207,2510,2357.60182,25743158.1,25371086,264.5,302,255.539999,2708475.79,0.2419999,0.26007029,0.23480013,2168461.13,38.4,40.7729366,37.5938048
20170702,2352.41628,2441.99999,2284,25824106.2,23325965.6,257.516913,275.49704,240.999999,1398624.25,0.2345,0.24481367,0.2207021,2272545.83,37.31,38.7496351,35.2011785
20170703,2426.41876,2465,2340.80605,23803556.4,25505193.2,268.743215,286,250.7,1029548.5,0.242,0.255,0.233,5736763.55,43.79,44.5,37.1487555
20170704,2613.95,2631.31499,2421.38697,37123004.9,17247931,280.7,284.799,266.65,2059410.7,0.25490007,0.25701196,0.23967358,13819593.6,49.87,51.68,42.2479701
20170705,2498.07765,2618.78546,2480.61,23921264.1,12885805.9,258.382999,283.7,255.1,1571050.76,0.244119,0.25621424,0.24162003,16797992.8,50.2986669,55.4,48.1139781
20170706,2584.99,2619.90012,2492.001,17784244.5,12851046.3,268.74107,271.9997,250.665898,1035474.11,0.24800016,0.25240001,0.242,8382279.89,50.3766,53.513363,48.54321
20170707,2521,2602.93242,2509.94322,18476908.6,7170957.5,253.22851,273.06315,252.119682,1116278.53,0.23808381,0.25099999,0.2378,5268657.71,47.3403253,51.66,46.4
20170708,2448.484,2531.41328,2420,30920642.6,15911632,236.103,256.108466,227.541,1878375.43,0.21880001,0.2411098,0.20787739,7544477.05,45,48.3370825,43.1534
20170709,2515.02483,2559,2443.6,17587402.2,8121003.22,243.175872,249,232,1286141.41,0.23509997,0.24149998,0.21600047,7557919.88,49.7048,52.122712,45.0001
20170710,2498.98784,2535.71139,2455.59642,15406455,5965149.89,236.17638,244.399999,232,981323.473,0.22425743,0.23509992,0.21714187,4416331.95,49.3028928,50.2999999,47.27
20170711,2300,2498.98784,2183,63628089.9,39914730.1,185.81,236.478929,170,4722346.52,0.1609,0.22530002,0.14035303,11382670.4,42.2,49.4392711,39.95
20170712,2281.49999,2375.42516,2195,47611957.4,33717556.6,196.564807,208,176.03,4003833.78,0.178793,0.19634772,0.15500001,10467491,44.572,46.2370194,40.4739989
20170713,2320.615,2400,2270.123,38502054.1,33150746.7,203.880966,225.66,194.04,3778525.17,0.1874,0.2163,0.17673393,9388265.32,44.4224874,48.0879999,44.152701
20170714,2332.41004,2371.77224,2271.08729,27125526.2,18917694.5,201.50063,212,190.209534,1701441.6,0.19,0.19949994,0.17881754,4086336.08,45.2899995,46.1,43.54
20170715,2040.13979,2332.99999,2000,48042446,19910893.6,185.199999,201.999999,180.21,1886114.42,0.17499942,0.19059585,0.171657,7821279.4,39.1577476,45.3999998,38.71
20170716,1988.22695,2119,1957,52487747.2,24747977.3,159.799929,187.908442,157.11,2118397.25,0.16457984,0.184,0.1632,6863921.38,39.348241,40.8500713,37.6
20170717,2045.57013,2087.99186,1835.00027,68301666.9,55146659.7,174.199999,180.499999,138.167789,6892290.4,0.1621,0.1650001,0.12800004,9944128.69,41.8132999,42.7839999,36
20170718,2253,2287.60802,1968,61909391.1,53433234.5,190.057,194.395,159.5,5056408.55,0.171,0.17549999,0.14168,10218672.3,42.7747039,43.3728,39.55
20170719,2376,2409.90497,2204.04073,72884003.6,105379617,239.59993,265.299051,185.22,4395525.2,0.182,0.187,0.16620432,8328442.04,43.615006,44.9799,41.6266105
20170720,2312.772,2399.7,2210,47695069.1,78683037.2,204.4,243.388102,184.918,3674189.15,0.16719001,0.18442099,0.15790453,5386026.12,41.1377476,44.1149999,39.21
20170721,2763.31752,2925.99999,2302.64496,140575287,64768210.6,235,240,201.989999,5831142.93,0.19065,0.19500001,0.16520005,13897116.2,47.2,47.9889999,40.57
20170722,2797,2805.8858,2600.5,49806133.2,25815804.5,226.18,235.199929,209.999999,2399740.34,0.18777824,0.193466,0.181,3867175.75,46.1555,47.2588998,44.1494751
20170723,2726.39683,2909.51102,2712.99999,64685145.6,21964923.8,222.56,237.189999,221.73455,6307919.12,0.1888779,0.208,0.18628129,4265138.09,44.063,47.75,44.0870955
20170724,2737.31441,2820,2655,37449274.8,14449259.3,224.80077,232.74,218.077812,2901798.43,0.19368105,0.20308,0.18611,3005875.88,44.614818,45.8539999,43.7
20170725,2663.99999,2815.51744,2625.63,44879302.6,14279768.2,211.417358,229.85001,210,2227284,0.17909567,0.197084,0.17757575,2950240.71,42.4299575,45.7036609,42.182429
20170726,2483,2705,2417.33001,100830825,38467746,196,219.002154,190,3780249.31,0.1701362,0.184785,0.16383115,6421702.15,41.3530297,43.5364417,40.0958765
20170727,2538,2579.42159,2400,40488715.2,13116174.7,200,206.50014,194.1,1322300.47,0.17316294,0.1782,0.1665,2292520.79,41.41,42.48,40.49
20170728,2745.24133,2745.24133,2525.70279,42838090.1,10401975.3,199.199999,206,198.23052,1459556.34,0.169,0.17490001,0.16810657,3628290.86,41.8439999,42.2,40.459014
20170729,2738.22405,2844.23,2681,49020243.2,14935967.8,182.16,201.3,181.8,1934486.06,0.156,0.171,0.156,3770942.32,38.7999999,41.8529999,38.06
20170730,2635.15835,2762,2619.97526,25029728.7,19051696.4,195.35,210.71,176.51886,1371386.06,0.16389895,0.17249994,0.15421967,2930165.82,39.7897499,42,38.3111092
20170731,2741,2755.79747,2626,19124914.3,8186182.43,195.399859,202.99,191,711142.345,0.16311469,0.16706725,0.1595,1305293.58,39.5,40.8730253,39.14
20170801,2770,2927,2710,37611983.7,22868683.6,213,224.649999,189.6,2555841.62,0.16448986,0.172,0.15777963,7704339.33,41.86,43.7290452,38.07
20170802,2712.2,2824.40437,2640,45259190.9,31711645.7,221.099773,233.208273,204.12,3762152.5,0.17602007,0.185,0.15852525,6138305.03,42.5,44.49,40.1601234
20170803,2720.00321,2758.5,2667.66062,19480081.1,8711315.47,223.699999,224.648399,215.1,1592565.88,0.1725899,0.17912192,0.168001,1923420.04,42.0558776,43.2027911,41.4161639
20170804,2813.78066,2813.78066,2717.09393,17116911.9,10070477,225.2,228.749966,222.2425,1060281.86,0.17500053,0.178,0.17100006,1388867.16,42.6000001,43,42.0558775
20170805,3122,3199,2809,41601463.7,12292421.9,234.554346,235.79972,219.449999,1971973.08,0.1769,0.17904999,0.17099999,4161294.64,45.5,46.3899999,42.36
20170806,3175,3333,3121.1,43088954.9,33133819.1,251.997999,266.498428,232.73693,3296655.17,0.18463002,0.192,0.1761,3307440.61,45.5384475,47.01,45.1701262
20170807,3245,3309,3151,24205144.2,20845780.4,262.2,273,250.998,1906858.5,0.18096444,0.18599999,0.1765,2137830.37,45.4099997,46.3010365,45
